agg_rating,bar_name1,bar_name2,bar_name3,bar_name4,bar_name5,bar_pct1,bar_pct2,bar_pct3,bar_pct4,bar_pct5,ceo_approval_pct,ceo_approval_ratings,comp_ben_rating,company_count_QnA,company_count_jobs,company_count_photos,company_count_reviews,company_count_salaries,company_empl,company_facebook,company_hq,company_indeed_url,company_industry,company_name,company_overall_rating,company_rev,company_twitter,company_website,con_text,culture_rating,helpful_downvote_count,helpful_upvote_count,jobsec_advancement_rating,main_text,management_rating,pro_text,rating_name1,rating_name2,rating_name3,rating_name4,rating_name5,rating_scr1,rating_scr2,rating_scr3,rating_scr4,rating_scr5,review_date,review_title,reviewer_company_empl_status,reviewer_job_location,reviewer_job_title,top_list,work_life_rating 
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No OT,width: 40.0%;,2,3,width: 80.0%;,I started as a dishwasher got promoted to and porter and then a Reciever there's a lot of room for growth. As a Reciever I check all food that comes into the building for my floor by temping and making sure it's 40 or below. Check to make sure the quality looks good.,width: 60.0%;,Free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 20, 2017",This is a Great place To Work, (Current Employee) –  ,"Manhattan, NY",Reciever/Stocker,Best Fortune 500 Companies,width: 80.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,1,,width: 100.0%;,Working here is link dream come true. I got many things to learn and the work environment is amazing. If offered a full time I would certainly join it again,width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"November 4, 2016",Amazing Workplace, (Current Employee) –  ,"Sunnyvale, CA",Data Analyst - Finance (BI),Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Short breaks,width: 100.0%;,,4,width: 100.0%;,"Wish there was no 2 year contract,probably would still be working there. Always kept us busy and had time limits to get things done by the end of the day.",width: 100.0%;,Free Lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"November 4, 2016",Scanning materials was all I did there., (Former Employee) –  ,"Mountain View, CA",ND Scanning,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 80.0%;,,1,width: 100.0%;,"Good culture, environment,people, innovation,. And so many things to learn with..",width: 80.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"November 4, 2016",N/a, (Current Employee) –  ,"Mountain View, CA",Hardware Engineer,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No OT.,width: 100.0%;,1,2,width: 100.0%;,"The people i worked with were very friendly and informative, especially when i was first starting out. It's not a difficult job, it doesn't require much besides punctuality and care.",width: 100.0%;,"Good people, Good free food",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"November 2, 2016",Fun Environment, (Former Employee) –  ,"New York, NY",Store Operator,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 0.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 0.0%;,,1,width: 0.0%;,Rapid learning of technology based information. I feel I learned an amazing amount of information in a very short time. It was a brand new call center and we were not allowed to tell our phone customers where we were located. The best part of my job was speaking to customers from all over the world.,width: 0.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"October 25, 2016",High Energy technological job., (Former Employee) –  ,"Chico, CA",Call Center Operator,Best Fortune 500 Companies,width: 0.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,,width: 100.0%;,"The project itself is still fairly new and with anything new there are a few kinks. Such as scheduling problems, issues clocking in and out, and the constant new faces due to a high turn over rate. Those things aside its a great company and a fun project to be apart of.",width: 40.0%;,free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"October 24, 2016",Fun workplace with plenty of space for growth, (Former Employee) –  ,"New York, NY",Shift lead,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,might be required to travel once in a while,width: 100.0%;,,2,width: 100.0%;,"On top of learning about new and interesting technologies essentially on a daily basis, co-workers and supervisors were amazing to work with. Everyone seemed to be happy to be at work as well. Furthermore, the work schedules were flexible, and the company provided a lunch buffet at no cost. Several times the company allowed for fun team building activities at their own expense as well.",width: 100.0%;,"free lunches, fun outtings, good morale, work with new technology, random bonuses",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"October 24, 2016","Fun, rewarding, educational", (Former Employee) –  ,"Council Bluffs, IA","Disk Erase Lead, Data Center Technician",Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,1,2,width: 80.0%;,"This is a great company to work for compared to any other I have experienced. There is certainly a lot of work to be done, but you are provided a positive atmosphere to accomplish your goals. For a company this size to still treat employees so well, is impressive. The best part is the co-workers; so many determined and amazing people with which to work!",width: 80.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"October 21, 2016",A huge corporation trying to treat its employees well, (Current Employee) –  ,"Mountain View, CA",Partner Operations Manager,Best Fortune 500 Companies,width: 80.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,2,width: 60.0%;,Typical day at work was fast Paced,width: 60.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"October 20, 2016",Productive and Fun Place to work, (Former Employee) –  ,"Los Angeles, CA",Google Shopping Store Operator,Best Fortune 500 Companies,width: 60.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No OT,width: 40.0%;,2,3,width: 80.0%;,I started as a dishwasher got promoted to and porter and then a Reciever there's a lot of room for growth. As a Reciever I check all food that comes into the building for my floor by temping and making sure it's 40 or below. Check to make sure the quality looks good.,width: 60.0%;,Free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 20, 2017",This is a Great place To Work, (Current Employee) –  ,"Manhattan, NY",Reciever/Stocker,Best Fortune 500 Companies,width: 80.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 20.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 40.0%;,1,1,width: 60.0%;,very boring cant really do much but sit their. Its just like taking a test you have to sit their to the job complete and cant talk to no one. The pay was good.,width: 40.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 7, 2016",productive, (Former Employee) –  ,"Mountain View, CA",Scanner Operator,Best Fortune 500 Companies,width: 40.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Politics and cliques do exist,width: 100.0%;,,2,width: 80.0%;,"Fast-paced everyday. Great collaboration with very, very smart people. Everyone has fun but they get the job done.  Relaxed environment but that doesn't mean to take it easy.",width: 60.0%;,"Great bennies; perks and family environment; friendly, helpful colleagues no matter the site/campus",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 5, 2016","Ready, set, go", (Current Employee) –  ,"Mountain View, CA",Call Center Site/Vendor Manager,Best Fortune 500 Companies,width: 100.0%;
width: 20.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 40.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,"No PTO or vacation time, contracted job, possible weird hours",width: 40.0%;,,,width: 20.0%;,"As a store operations lead, there is a lot of busy work to be done, but our voice is not heard. We are looking through a glass ceiling, never able to really advance, but still have exposure to what the higher ups in the company do on a daily basis. The hardest part of the job is managing the team, who is hired by recruiters through an easy hiring process. Most of our peers (co store leads) are amazing, and access to the Google campus is a huge plus as well.",width: 20.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 4, 2016",SMX at Google Express, (Current Employee) –  ,"Mountain View, CA",District Operations Lead,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Shortage of tasks is common,width: 100.0%;,,,width: 100.0%;,"I love this job because it gives me the flexibility I want, with a good pay. I can work when my kids are sleeping or just playing in the living room. It is easy and yet interesting.",width: 100.0%;,Work from home flexible,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 2, 2016",Flexible hours and great pay, (Current Employee) –  ,Work at Home,Ads Quality Rater,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,1,width: 60.0%;,"Google is a great place to work, hard deadlines but manageable, overall very nice atmosphere. Great people to work with.",width: 60.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 1, 2016",Google, (Former Employee) –  ,"Bothell, WA",Data Analyst for Google Maps,Best Fortune 500 Companies,width: 80.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 60.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,2,1,width: 80.0%;,"It is an enjoyable work environment, mainly because of the employees. The day can become tedious but the good company makes time go by quickly. The field (main) operators are also attentive and understanding. As long as the workflow is running smoothly, they are open to suggestions and willing to solve any issues. The least favorite thing about the job are the weather conditions. Being that transport is a vital part of the operation, it is a constant battle with the forces of nature depending on the season.",width: 60.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 1, 2016",Summary, (Current Employee) –  ,"New York, NY",Retail Store Operator,Best Fortune 500 Companies,width: 80.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,,width: 80.0%;,"Although my internship is unpaid, I strongly support the mission of the program that I volunteer with on behalf of Google.",width: 100.0%;,Networking Opportunities,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"November 26, 2016",Wonderful Opportinities, (Current Employee) –  ,"Austin, TX",Community Leader Cohort,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,come early go to trim or play Bowling.,width: 100.0%;,,,width: 100.0%;,"knowledge high tech and community with co-workers. Google glass.for sample: when I Coat. I just use 2 my fingers in the font of Coating machine, and the machine automatic they Coat the OPTIC themsefl.",width: 100.0%;,free breakfast and lunches too.,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"November 23, 2016",Break time go with some friend play table tennis., (Former Employee) –  ,"Mountain View, CA",R &D Technician Machine Operate,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Dorm like environment,width: 60.0%;,,3,width: 60.0%;,Fun working environment for young people. ,width: 60.0%;,Free lunches,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"November 23, 2016",Great for young people, (Former Employee) –  ,"Ann Arbor, MI",Global Advertising Operations Associate,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No OT,width: 40.0%;,2,3,width: 80.0%;,I started as a dishwasher got promoted to and porter and then a Reciever there's a lot of room for growth. As a Reciever I check all food that comes into the building for my floor by temping and making sure it's 40 or below. Check to make sure the quality looks good.,width: 60.0%;,Free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 20, 2017",This is a Great place To Work, (Current Employee) –  ,"Manhattan, NY",Reciever/Stocker,Best Fortune 500 Companies,width: 80.0%;
width: 60.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 60.0%;,,4,width: 60.0%;,"Google is full of smart people, and they know it. The compensation and the perks (on-site meals, gym, etc) are amazing, but I think it's the only thing keeping people here because most of your coworkers are jerks.",width: 40.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"January 4, 2017","Google: smart people, but jerks", (Former Employee) –  ,"Kirkland, WA",Software Engineering Intern,Best Fortune 500 Companies,width: 40.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,1,2,width: 100.0%;,You will not be disappointed. Google is one the top company's to work for and they will take care of you. You will be flexible with the schedule and much more.,width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"January 2, 2017",Great place to work, (Current Employee) –  ,"New York, NY",Developer,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,1,1,width: 100.0%;,"I can only speak for working in Google X, but it was hands down one of the best experiences of my life. It was an unforgettable time with the most inspiring people and projects. Extremely challenging at times, but very rewarding knowing you're contributing to really great products/experiences.",width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 30, 2016",Excellent place to work, (Former Employee) –  ,"Mountain View, CA",Video Producer/Photographer,Best Fortune 500 Companies,width: 60.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,,,width: 100.0%;,"Great place to work at. Great work life balance and challenging work. I learned how to operate in a very large code base, and learned how to test code and write readable code.",width: 100.0%;,Free Lunches,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 29, 2016",Intern experience at Google, (Former Employee) –  ,"Mountain View, CA",Intern,Best Fortune 500 Companies,width: 100.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 60.0%;,,,width: 40.0%;,Everyone were hard workers and the typical day was very busy. The hardest part of the job was working within a daily time-frame. I learned how to work warehouse.,width: 40.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 28, 2016",Fast Pace Environment, (Former Employee) –  ,Various Locations,Store Operator,Best Fortune 500 Companies,width: 80.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 80.0%;,,1,width: 80.0%;,"Wasn't really a good life balance between work school and family life. I wish I could of gotten more out of working for google, and put more importance into my family life.",width: 80.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 26, 2016",Productive, (Current Employee) –  ,"New York, NY",Sales operator,Best Fortune 500 Companies,width: 80.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,"no remote working, high stress",width: 100.0%;,,7,width: 60.0%;,"Very hectic and high paced environment. Lots of perks to keep in in the office as long as possible. Work/life balance could use improvement. Corporate culture is great, but office culture is very entitled and fraternity-like. People create a lot of distractions and don't seem very career focused.",width: 100.0%;,"free food, flexible hours",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 26, 2016",Great place to learn and grow, (Current Employee) –  ,"Austin, TX",Technical Recruiter,Best Fortune 500 Companies,width: 60.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 80.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Gig as a contract worker will be two years maximum.,width: 100.0%;,1,2,width: 40.0%;,"While I highly recommend taking a job at Google if one is offered to you, I would proceed with caution if you are a contract worker (or ""TVC""). There are certain perks and company functions you're not allowed to enjoy, but the biggest caution is that Google is only allowed to keep a temp on for two years. If your contract is renewed after the first year, great. But if they don't hire you on as permanent by the time the second year comes around, start looking for a new gig. In theory, you can be re-hired as a TVC if you are out of the company for a minimum of three months, but I've never seen that happen. ",width: 80.0%;,"Culture, highly innovative products",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 25, 2016","Excellent culture, great products, but watch out if you're a contract employee", (Current Employee) –  ,"Mountain View, CA",CAD Manager,Best Fortune 500 Companies,width: 80.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 80.0%;,,5,width: 80.0%;,"As a contractor, you see almost as many benefits as an FTE, as long as your willing to work for them. Your job is not as secure as a contractor, however its because so many people would love to have the position. If you're willing to work hards, correctly and as a team then you will absolutely succeed within this company.",width: 80.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"December 22, 2016",Google, (Former Employee) –  ,"Atlanta, GA",Operations Lead at Google,Best Fortune 500 Companies,width: 80.0%;
width: 80.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,No OT,width: 40.0%;,2,3,width: 80.0%;,I started as a dishwasher got promoted to and porter and then a Reciever there's a lot of room for growth. As a Reciever I check all food that comes into the building for my floor by temping and making sure it's 40 or below. Check to make sure the quality looks good.,width: 60.0%;,Free lunch,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"June 20, 2017",This is a Great place To Work, (Current Employee) –  ,"Manhattan, NY",Reciever/Stocker,Best Fortune 500 Companies,width: 80.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,,width: 100.0%;,1,,width: 100.0%;,I love working for google the team I worked with was absolutely amazing. Along with that the work place felt like I was right at home. I would refer the company to anyone.,width: 100.0%;,,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 5, 2017",Fun amazing diverse work place, (Former Employee) –  ,"San Francisco, CA",Store Lead,Best Fortune 500 Companies,width: 100.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 0.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,Can't sware!,width: 0.0%;,1,1,width: 0.0%;,Google is a terrific place to work.  The wok place culture is enjoyable with many different characters and personalities that fosters a diverse atmosphere to embrace.,width: 0.0%;,"Diverse, Fun work environment",Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 4, 2017",Love Google, (Former Employee) –  ,"Pryor, OK",Armed Custom Protection Officer/Supervisor,Best Fortune 500 Companies,width: 0.0%;
width: 100.0%;,Quick-paced,Balanced,Competitive,Relaxed,Stressful,51%,48%,41%,38%,19%,89%,582 ratings,width: 100.0%;,27,17.7K,1.6K,1780,17.7K,"10,000+",,"Mountain View, California, United States",https://www.indeed.com/cmp/Google,Internet and Software,Google,4.3,more than $10B (USD),,http://www.google.com,none,width: 100.0%;,1,,width: 100.0%;,it was true they do feed you lunch and dinner and the management staff is phenomenally nice.  I wish this hadn't been just a seasonal job.,width: 100.0%;,management,Culture ,Work/Life Balance ,Compensation/Benefits ,Management ,Job Security/Advancement ,4.3,4.2,4.0,3.9,3.6,"February 2, 2017",great place to work, (Former Employee) –  ,"Mountain View, CA",book scanner,Best Fortune 500 Companies,width: 100.0%;
